video_id,trending_date,title,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,category_name
rOQZ5K5Yqxg,2018-05-09,"Sembarathi - Episode 145 - May 07, 2018 - Best Scene",Zee Tamil,24,2018-05-08T00:42:04.000Z,463514,1105,211,90,Entertainment
sDlCel5X9eY,2018-05-09,Indians in USA 1970 VS 2018 | Ft. Keerthy Suresh | Mahanati | Chicago Subbarao[CC],Chicago Subbarao,23,2018-05-08T06:33:17.000Z,122288,3448,116,441,Comedy
HN0Mu0narkE,2018-05-09,Manasu Mamata | 8th May 2018 | Full Episode No 2276 | ETV Telugu,etvteluguindia,24,2018-05-08T14:48:46.000Z,254363,996,257,96,Entertainment
WfS23BjIvjY,2018-05-09,"Tech Talks #497 - 100 iPhone Delhi Customs, Lenovo Bezel Less, Xiaomi S2, Oneplus 6 Live Photo",Technical Guruji,28,2018-05-08T16:54:27.000Z,199591,23363,671,3153,Science & Technology
5sYoZZEFNYA,2018-05-09,Seetha | Flowers | Ep# 333,Flowers TV,24,2018-05-08T11:30:01.000Z,260987,1187,286,378,Entertainment
7xkPdmPjplY,2018-05-09,Mahanati USA Premier Show Audience Response,Cinemapicha,24,2018-05-09T02:50:21.000Z,93587,1825,153,352,Entertainment
GoeP0MA-M_U,2018-05-09,Patas | 7th May 2018 | Full Episode 758 | ETV Plus,ETV Plus India,23,2018-05-07T17:02:25.000Z,253691,1599,220,276,Comedy
HNF1JJ5cyfE,2018-05-09,"CM Naveen Patnaik Becomes Emotional, Cries On The Stage In Chatrapur",Kanak News,25,2018-05-08T15:13:30.000Z,69893,1447,73,139,News & Politics
rOv6kBZbk00,2018-05-09,"#Mahanati Keerthy Suresh, Vijay Devarakonda & Nag Ashwin Interview || Talking Movies With iDream",iDream Telugu Movies,24,2018-05-08T20:39:34.000Z,35570,284,19,53,Entertainment
96iGroJKEAQ,2018-05-09,"നരസിംഹത്തിന്റെ റീമേക്കിൽ നിന്നും പിന്മാറിയ കിംഗ് ഖാൻ,മമ്മൂക്കയും ദുൽഖറും ഒരുമിച്ചഭിനയിക്കുന്ന സിനിമ",Asianet,24,2018-05-08T04:53:15.000Z,123578,795,92,38,Entertainment
hW38oCItJqA,2018-05-09,Nandini | 07 May 2018 | SunTV,SunTV Tamil,22,2018-05-08T06:23:33.000Z,203603,859,129,67,People & Blogs
n5tcTFTUDH8,2018-05-09,"फर्जंद | Farzand Official Trailer 2018 | Chinmay Mandlekar, Mrinal Kulkarni, Ankit Mohan, Prasad Oak",Rajshri Marathi,24,2018-05-08T04:30:31.000Z,139343,3763,97,251,Entertainment
Ey5CJfTky8M,2018-05-09,"CURRENT AFFAIRS | THE HINDU | 9th May 2018 | UPSC,RRB,SBI CLERK/IBPS,SSC,CLAT & OTHERS",Adda247 :Official Channel of BankersAdda & SSCAdda,27,2018-05-09T03:28:26.000Z,18039,2532,46,67,Education
k9x2HrrhcbU,2018-05-09,LIVE STREAMING | Ghulal (Samrala) | Day 2 | 8 May 2018 | Dhadrianwale,Emm Pee,29,2018-05-08T18:19:47.000Z,47240,2212,97,0,Nonprofits & Activism
haZYCCPnnj4,2018-05-09,"Kumkum Bhagya - कुमकुम भाग्य - Episode 1094 - May 08, 2018 - Best Scene | Zee Tv",zeetv,24,2018-05-08T21:50:34.000Z,218500,1330,111,59,Entertainment
mym5N2KZ3nA,2018-05-09,शीतली-आज्याचा कांदे पोहे कार्यक्रम | Lagir Jhala Ji Upcoming Twist | Lagir Jhala Ji 8 May 2018,Entertainment Ka Overdose,24,2018-05-08T05:27:42.000Z,166984,1079,131,147,Entertainment
zKUtYpUsjjg,2018-05-09,GIRLS WILL BE GIRLS || Hyderabad Diaries,Hyderabad Diaries,24,2018-05-08T12:10:09.000Z,48341,4498,191,430,Entertainment
OVPzKudvpWA,2018-05-09,8 May 2018 - The Hindu Editorial News Paper Analysis - [UPSC/SSC/IBPS] Current affairs,Study IQ education,27,2018-05-08T02:48:04.000Z,50607,2316,68,357,Education
6IK70-nLc_g,2018-05-09,Rakshit Shetty Talks About His Female Fans | No 1 Yaari With Shivanna | Kannada Show | Viu India,Viu India,24,2018-05-08T07:30:00.000Z,54568,460,16,23,Entertainment
9s1jd9u5uIs,2018-05-09,சந்திரலேகா | CHANDRALEKHA | Sun TV | Tamil | Mega Serial | Episode 1080 - 08th May 2018,Saregama TVShows,24,2018-05-08T09:01:29.000Z,191551,1201,232,159,Entertainment
A1hRXruLKw4,2018-05-09,సెకండ్ టైం ఫస్ట్ నైట్ సెకను కూడా వేస్టు  చెయ్యను -Latest Telugu Movie Scenes,Niharika Movies,24,2018-05-08T03:49:42.000Z,124881,601,65,25,Entertainment
4YHhMz4QASs,2018-05-09,When You Go Out On Your First Date | Rickshawali,Rickshawali,24,2018-05-08T07:00:02.000Z,153756,9576,1223,1306,Entertainment
Ny6T1WyLK2k,2018-05-09,Watch Bajwa Sisters- Neeru Bajwa & Rubina Bajwa Performing LIVE At PTC Punjabi Film Awards 2018,PTC PUNJABI GOLD,24,2018-05-08T06:54:55.000Z,678191,7925,400,281,Entertainment
PdNvCRoM2EQ,2018-05-09,Mogalirekulu | 7th May 2018 | Gemini TV,Gemini TV,24,2018-05-08T12:02:17.000Z,119936,1395,102,190,Entertainment
BRUvbiWLwFI,2018-05-09,Google I/O 2018 keynote in 14 minutes,The Verge,28,2018-05-08T21:48:51.000Z,286041,10796,179,1146,Science & Technology
1AuE4YL-Mt0,2018-05-09,"Muddha Mandaram - Episode 1078  - May 08, 2018 - Preview",Ditto TV,24,2018-05-08T00:04:45.000Z,148418,245,34,3,Entertainment
Ss3G7PsWMmE,2018-05-09,"Howra Bridge Full Movie - 2018 Telugu Full Movies - Rahul Ravindran, Chandini Chowdary",Bhavani HD Movies,1,2018-05-07T10:30:00.000Z,165145,1008,182,74,Film & Animation
JPr_6aIyXuU,2018-05-09,"Sasha Banks vs. Ember Moon vs. Ruby Riott - Money in the Bank Qualifying Match: Raw, May 7, 2018",WWE,17,2018-05-08T02:17:03.000Z,811524,14137,560,1597,Sports
oa_rbk7hXE8,2018-05-09,How to Score 170 + in next 2.5 months in  SSC CGL TIER-1 by Ankur (scored 177.5/200),CGL APTITUDE PATHSHALA,27,2018-05-08T12:30:01.000Z,27548,1818,67,231,Education
qPTG6GKEbGs,2018-05-09,Zakir Khan's Love For Biryani | Son Of Abish,Abish Mathew,23,2018-05-07T11:28:08.000Z,145073,2431,86,177,Comedy
Q5d2C-oLy3g,2018-05-09,Andhra Pradesh | 8th May 2018 | Ghantaravam 7 PM News Headlines,ETV Andhra Pradesh,25,2018-05-08T13:42:17.000Z,110414,242,79,21,News & Politics
gy9HLNIB1XE,2018-05-09,પહેલી વાર કિંજલ દવે માટે પવન જોશી એ ગાયું ગીત,King Of Gujarat,25,2018-05-08T14:00:06.000Z,35808,142,36,6,News & Politics
VJR5GrWGi4I,2018-05-09,2018 निरहू की सबसे बड़ी फिल्म | HD 2018 | Bhojpuri Superhit film 2018 |,Wave Music - Bhojpuri Movies,1,2018-05-08T11:01:09.000Z,197947,544,216,52,Film & Animation
Zy5YzW1-p14,2018-05-09,"Jodi Hakki - Episode 314 - May 07, 2018 - Best Scene",zeekannada,24,2018-05-08T02:30:20.000Z,42364,160,24,8,Entertainment
kfee2UpS1tM,2018-05-09,A Day with Actress Shamna Kasim | Day with a Star | Kaumudy TV | Part 02,Kaumudy,24,2018-05-08T05:02:28.000Z,50163,109,80,43,Entertainment
xrYD8jazbHI,2018-05-09,"Joyee - Episode 212  - May 8, 2018 - Preview",zeebangla,24,2018-05-08T00:06:52.000Z,195591,628,46,13,Entertainment
SoQXNgg_P74,2018-05-09,Tara Tarini | Full Ep 157 | 7th May 2018 | Odia Serial - TarangTV,Tarang TV,24,2018-05-08T07:41:51.000Z,89114,405,54,49,Entertainment
WT4pJuOSzgQ,2018-05-09,Your Favorite Character | Jethalal On A Protest Against Wives | Taarak Mehta Ka Ooltah Chashmah,Sony PAL,24,2018-05-08T10:40:48.000Z,129866,916,100,58,Entertainment
EBALpepxigU,2018-05-09,"Sanjeev quits Yaaradi Nee Mohini Serial | Zee Tamil TV, Today's episode",HOWSFULL,24,2018-05-08T13:10:01.000Z,68937,234,101,112,Entertainment
FD0NQMP6_rc,2018-05-09,"Muddha Mandaram - Episode 1077 - May 07, 2018 - Best Scene",zeetvtelugu,24,2018-05-08T01:48:45.000Z,246116,664,100,25,Entertainment
xT8LQXVMiCk,2018-05-09,Paritala Ravi Follower Chaman Relation With Paritala Family | Paritala Sunitha | YOYO TV Channel,YOYO TV Channel,25,2018-05-07T14:35:01.000Z,158062,337,82,21,News & Politics
jzbWW3McxS0,2018-05-09,The Flash 4x22 Promo Think Fast (HD) Season 4 Episode 22 Promo,TV Promos,24,2018-05-09T01:01:12.000Z,71418,787,18,301,Entertainment
yi23MMG7zKQ,2018-05-09,இதலாம் படம் மா ? செம்ம கடுப்பில் அட்லீ ! முரட்டு குத்துக்கு எதிராக திரையுலகம் !  atlee about #IAMK,Connecting,24,2018-05-08T12:59:22.000Z,133128,929,256,216,Entertainment
B--VCiamSbo,2018-05-09,Amoli | Full Movie (Tamil) | Narrated by Mr. Kamal Haasan,Put Chutney,1,2018-05-07T01:16:32.000Z,79803,4109,44,405,Film & Animation
WJ0McnuNDmU,2018-05-09,25 GENIUS SCHOOL HACKS AND DIYs,5-Minute Crafts,26,2018-05-08T07:30:02.000Z,946387,11703,945,1019,Howto & Style
yntfSNJGFQQ,2018-05-09,Thodari Neraya Memes Pottangala Keerthy Suresh reply to Trolls | Nadigiyar Thilagam,BehindwoodsTV,24,2018-05-07T11:47:22.000Z,127488,2450,147,326,Entertainment
WKQGOWn0tJE,2018-05-09,MediaTek Helio P60 Performance In Reality With OPPO F7,Geekyranjit,28,2018-05-08T13:44:18.000Z,126830,5553,241,1021,Science & Technology
O3tY_fE88Bg,2018-05-09,Trump Says Giuliani Will 'Get His Facts Straight',The Late Show with Stephen Colbert,24,2018-05-08T07:35:02.000Z,1746958,18987,574,2077,Entertainment
REyEh6QzEQA,2018-05-09,Darshan in Chiranjeevi - Meghana Marriage Reception | Xclusive Video,Empty minds,22,2018-05-03T16:34:22.000Z,28131,0,0,13,People & Blogs
BCltqhUbpiE,2018-05-09,Bhabi Ji Ghar Par Hain | भाबीजी घर पर हैं | Hindi Comedy Serial | Episode 832 | Webisode,And TV,24,2018-05-07T22:34:48.000Z,71358,528,40,20,Entertainment
7VHjXlnRrKI,2018-05-09,Maa ( माँ ) Vs Saasu Maa ( सासु माँ ) | Shruti Arjun Anand,Shruti Arjun Anand,26,2018-05-08T13:30:00.000Z,134944,8019,341,1642,Howto & Style
asbW59NaTcE,2018-05-09,કેરી ખાવા માટે પણ આવું બધુ કરવું પડે !! ||  Gujarati Comedy || Video By Akki&Ankit,Akki & Ankit,23,2018-05-08T12:52:53.000Z,97708,2663,88,215,Comedy
6GRP6a9JL0A,2018-05-09,"Jan Gan Man Ki Baat, Episode 238: Modi in Karnataka and Cauvery Dispute",The Wire,25,2018-05-08T16:18:52.000Z,112757,6881,276,1240,News & Politics
WO5s0HXcqr8,2018-05-10,THE TIME MACHINE | Round2hell | R2h,Round2hell,23,2018-05-09T06:49:35.000Z,1541106,159827,5407,31418,Comedy
W7S4jPxaPno,2018-05-10,Dhee 10 | 9th May 2018  | Full Episode | ETV Telugu,ETV Dhee,24,2018-05-09T18:15:28.000Z,1121302,8701,2084,3871,Entertainment
C5z6jcw0LP0,2018-05-10,"Admission in JNU, IIT, DU & Ameerty | TSP's Bade Chote",The Screen Patti,24,2018-05-09T12:25:39.000Z,694944,38180,984,3011,Entertainment
p1-jfIipvwc,2018-05-10,#2 How to get rid of Overthinking? By Sandeep Maheshwari I Hindi,Sandeep Maheshwari,22,2018-05-09T07:22:45.000Z,330845,19002,289,2256,People & Blogs
VWz--9zdvn8,2018-05-10,Made for each other season 2 I S2 Grand Finale Part - 02 I Mazhavil Manorama,Mazhavil Manorama,24,2018-05-09T07:26:44.000Z,749296,3614,628,1053,Entertainment
yf327kvltwI,2018-05-10,Kaala (Tamil) - Official Jukebox | Rajinikanth | Pa Ranjith | Santhosh Narayanan | Dhanush,Wunderbar Studios,10,2018-05-09T03:42:32.000Z,833179,18872,2635,1464,Music
iNQq32twAH0,2018-05-10,Bioscopewala Trailer | Danny Denzongpa | Geetanjali Thapa | Tisca | Adil | Deb Medhekar |Sunil Doshi,FoxStarHindi,24,2018-05-09T05:30:53.000Z,2197032,29167,549,1748,Entertainment
yqoSnfnFT3U,2018-05-10,Dice Media | Adulting | Web Series | S01E04 - On My Way,Dice Media,24,2018-05-09T09:33:41.000Z,1063472,34974,1797,1896,Entertainment
RJKdrsWCgus,2018-05-10,Whatsapp Stories || Mahathalli,Mahathalli,24,2018-05-09T10:45:41.000Z,353219,11082,468,1344,Entertainment
J-tcQFTdHmI,2018-05-10,"Priyamanaval Episode 1010, 09/05/18",VikatanTV,43,2018-05-09T17:00:02.000Z,459270,2840,786,339,
rcYdMd908AI,2018-05-10,Mahanati Movie Public Talk | Savatri Mahanati Public Reactions | Keerthi Suresh | Samantha | Vijay,Adya Media,24,2018-05-09T05:49:09.000Z,167376,661,143,0,Entertainment
mzg97szxnpQ,2018-05-10,Manasu Mamata | 9th May 2018   | Full Episode No 2277| ETV Telugu,etvteluguindia,24,2018-05-09T14:50:35.000Z,252106,1008,271,109,Entertainment
vB5iSOSfZpU,2018-05-10,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 2462 - 8th May, 2018",SAB TV,24,2018-05-08T18:14:40.000Z,998874,3915,657,208,Entertainment
GRTGJ5bgV3M,2018-05-10,Mogalirekulu | 9th May 2018 | Gemini TV,Gemini TV,24,2018-05-09T09:58:05.000Z,131023,1293,98,127,Entertainment
d62xGsXOsBA,2018-05-10,Sembarathi | Tamil Serial | Best Scene | Episode -  146 | 08 May 2018,Zee Tamil,24,2018-05-09T01:12:09.000Z,388741,1147,159,49,Entertainment
Rgr8u4iAjTk,2018-05-10,Seetha | Flowers | Ep# 334,Flowers TV,24,2018-05-09T11:30:01.000Z,351776,1067,355,298,Entertainment
e6d5TOZk2-4,2018-05-10,VENGAI MAVAN PRANK 2- THE CONCLUSION | Fun Panrom | Black Sheep,Black Sheep,24,2018-05-09T12:22:27.000Z,233509,12431,359,1406,Entertainment
qf1M58b6n9E,2018-05-10,Nandini | 08 May 2018 | SunTV,SunTV Tamil,22,2018-05-09T05:48:42.000Z,342406,1372,206,117,People & Blogs
7sZ1t8_47RY,2018-05-10,Watch (Full Audio) | Dilpreet Dhillon ft.Sucha Yaar | Ranjha Yaar | Humble Music,Humble Music,10,2018-05-09T13:36:09.000Z,392038,16232,380,1055,Music
ZfUyn42jeqk,2018-05-10,Giant Slime Stress Ball / 6 Giant Stress Relievers,Troom Troom,26,2018-05-08T19:00:02.000Z,2807451,29567,2523,3243,Howto & Style
q_gLmT4JExc,2018-05-10,Saravanan Meenatchi | 9th to 11th May 2018 - Promo 2,Vijay Television,24,2018-05-09T07:12:15.000Z,244445,1096,810,294,Entertainment
BhSiEV3uhBs,2018-05-10,சந்திரலேகா | CHANDRALEKHA | Sun TV | Tamil | Mega Serial | Episode 1081 - 09th May 2018,Saregama TVShows,24,2018-05-09T09:26:08.000Z,197637,1271,249,119,Entertainment
yGlp6XDmQmk,2018-05-10,Sonam Kapoor and Anand Ahuja’s Reception Video,IndianExpressOnline,25,2018-05-08T22:22:30.000Z,153705,456,68,24,News & Politics
q5Nr-lA7X90,2018-05-10,Ishq Mein Marjawan - 8th May 2018 - इश्क़ में मरजावाँ,Colors TV,24,2018-05-09T04:31:09.000Z,220973,858,104,42,Entertainment
TvhjpOaNmTs,2018-05-10,Sonam Kapoor's reception: When Salman Khan kept talking to Katrina Kaif,ABP ANANDA,22,2018-05-09T06:50:37.000Z,87300,406,87,46,People & Blogs
2GhCUd6SQdg,2018-05-10,Mahanatulu | Girl Formula | Chai Bisket,Girl Formula,24,2018-05-09T12:09:04.000Z,204565,5906,318,552,Entertainment
-2HzOskz-rs,2018-05-10,Durga | Full Ep 1065 | 8th May 2018 | Odia Serial - TarangTV,Tarang TV,24,2018-05-09T06:00:02.000Z,110331,390,70,33,Entertainment
aIlb7oWPxWQ,2018-05-10,"Lagira Zhala Jee - लागिरं झालं जी - Episode 324  - May 8, 2018 - Webisode",zeemarathi,24,2018-05-08T22:36:32.000Z,247222,809,152,26,Entertainment
_unz4N9IIYc,2018-05-10,शीतलच्या घरी होणार बघण्याचा कार्यक्रम|Lagira Zhala Jee|9 May 2018|Upcoming Twist|Nirom Marathi,NIROM मराठी,24,2018-05-09T12:30:32.000Z,61896,315,31,7,Entertainment
UFFt1F5qumY,2018-05-10,Uppum Mulakum│Flowers│EP# 599 | Neelu In Hospital,Flowers Comedy,24,2018-05-09T14:00:01.000Z,630932,5917,521,1163,Entertainment
x-2bRMGR40I,2018-05-10,வாணி ராணி - VAANI RANI -  Episode 1563 - 09/5/2018,RadaanMedia,24,2018-05-09T16:30:01.000Z,328033,1548,492,311,Entertainment
a6kEj3LI8xs,2018-05-10,Bhabi Ji Ghar Par Hain | भाबीजी घर पर हैं | Hindi Comedy Serial | Episode 833 | Webisode,And TV,24,2018-05-08T22:43:05.000Z,82582,588,66,41,Entertainment
Wqpmeofepn8,2018-05-10,9 May 2018 - The Hindu Editorial News Paper Analysis - [UPSC/SSC/IBPS] Current affairs,Study IQ education,27,2018-05-09T03:15:55.000Z,50505,2367,46,342,Education
ytI6c8OrSQU,2018-05-10,"Houn Jau Dya - Bucket List | Sumeet Raghvan, Madhuri Dixit-Nene |Shreya Ghoshal,Sadhana Sargam,Shaan",Zee Music Marathi,10,2018-05-09T05:30:26.000Z,903219,2401,114,276,Music
0oaoxj65iy4,2018-05-10,Your Favorite Character | Bhide Makes Fun Of Jethalal | Taarak Mehta Ka Ooltah Chashmah,Sony PAL,24,2018-05-09T09:17:46.000Z,143005,891,124,39,Entertainment
xR16ohPZBq4,2018-05-10,Patas | 8th May 2018 | Full Episode 759 | ETV Plus,ETV Plus India,23,2018-05-08T17:19:04.000Z,204426,1079,141,226,Comedy
og4PKl38XPk,2018-05-10,शीतलीनी नाकारली आज्याची मांगनी | Lagir Jhala Ji 9 May 2018,Entertainment Ka Overdose,24,2018-05-09T14:59:47.000Z,63683,312,43,85,Entertainment
iyRR0-nFalI,2018-05-10,💗💗New Love WhatsApp Status Video Song 2018💗💗,Ajendra Creations,24,2018-05-09T11:15:42.000Z,116471,1144,80,155,Entertainment
TNTwV9nY2tY,2018-05-10,"Tech Talks #498 - Google I/O 2018, Android P Beta, Oppo Find X, Honor 10, Oneplus 6, Flying Taxi",Technical Guruji,28,2018-05-09T14:32:22.000Z,216816,25291,777,2668,Science & Technology
KVe3bIGWmd8,2018-05-10,Sinthamani CHICKEN / Prepared by Daddy / Village food factory,Village food factory,2,2018-05-09T07:16:23.000Z,128674,3973,262,571,Autos & Vehicles
GR9pZuk3sRQ,2018-05-10,Gulati Has A Loud Mouth - The Kapil Sharma Show,SET India,24,2018-05-09T05:39:19.000Z,436282,3287,284,131,Entertainment
7D4hD9i717E,2018-05-10,Samjho Na | Vicky Singh | Cover | Aap Kaa Surroor | Himesh Reshammiya,Pehchan Music,10,2018-05-09T12:57:05.000Z,238060,15615,331,894,Music
WGD8XAcgMe8,2018-05-10,Rebel Romeo (2018) New Released Full Hindi Dubbed Movie | Full Hindi Movies 2018 | South Movie 2018,AD-WISE MEDIA ACTION MOVIEPLEX,1,2018-05-09T16:00:03.000Z,289463,3889,347,145,Film & Animation
hPYalU6QO1g,2018-05-10,LIVE STREAMING | Ghulal (Samrala) | Day 3 | 9 May 2018 | Dhadrianwale,Emm Pee,29,2018-05-09T18:49:46.000Z,47207,2011,94,0,Nonprofits & Activism
9XLCljPAnVE,2018-05-10,Karuthamuthu Epi 1081 08-05-18 (Download & Watch Full Episode on Hotstar),Asianet,24,2018-05-09T04:53:47.000Z,169632,270,82,43,Entertainment
PDrEK5OuDbk,2018-05-10,"Joyee - Episode 213  - May 9, 2018 - Preview",zeebangla,24,2018-05-08T23:13:28.000Z,167822,663,52,24,Entertainment
ju4MDaz9IBI,2018-05-10,Colbert Named One Of Met Gala's 'Best Dressed Men',The Late Show with Stephen Colbert,24,2018-05-09T07:35:00.000Z,605529,6022,211,352,Entertainment
tgECLCCGT_M,2018-05-10,Aaloshyo (আলস্য) | Uma | Jisshu | Sara | Surangana | Anupam Roy | Srijit Mukherji | SVF,SVF,10,2018-05-09T13:59:14.000Z,94918,3922,71,216,Music
yyvm8-r-LXY,2018-05-10,22 SMART PAINTING TIPS AND IDEAS,5-Minute Crafts,26,2018-05-09T07:30:01.000Z,1149692,11926,944,548,Howto & Style
Ik4cn7M9E7A,2018-05-10,Mahanati Movie Public Talk | Savitri | Keerthi suresh | Review | Rating | Eagle Media Works,Eagle Media Works,24,2018-05-09T09:19:01.000Z,41556,252,28,26,Entertainment
efXkftZ1Paw,2018-05-10,Lagira Zhala Jee - होणार 'कांदे पोह्यां'चा कार्यक्रम | 09th May 2018 | Marathi Serial Latest Update,Manoranjan Marathi,24,2018-05-09T06:50:20.000Z,58699,222,36,3,Entertainment
Zncv5d5FSA4,2018-05-10,"Anand Ahuja (Sonam Kapoor Husband) Lifestyle, Biography, House, Cars, Family, Net Worth, Business",Mr. Reporter,24,2018-05-01T14:57:03.000Z,1209709,3771,869,129,Entertainment
WfenqQu_qE4,2018-05-10,"Kareena Kapoor, Aishwarya Rai, Katrina Kaif: Best and Worst Dressed from Sonam & Anand's reception",PINKVILLA,26,2018-05-09T10:44:05.000Z,719482,5948,596,1623,Howto & Style
USXoINPEhoA,2018-05-10,Let's Talk About Google Duplex!,Marques Brownlee,28,2018-05-10T01:06:34.000Z,465629,36522,418,6764,Science & Technology
xmaKp9hPqz4,2018-05-10,Azhagu - Tamil Serial | அழகு | Episode 142 | Sun TV Serials | 09 May 2018 | Revathy | Vision Time,Vision Time Tamil,24,2018-05-09T15:45:00.000Z,216311,1036,199,104,Entertainment
hWidtvJYmMs,2018-05-10,Trump Pulls Out Of The Iran Nuclear Deal | The Daily Show With Trevor Noah,Comedy Central UK,23,2018-05-09T11:07:47.000Z,423697,4043,380,1022,Comedy
bx4YwI0xODc,2018-05-10,Mahanati Review | Mahanati Savitri Movie | Keerthi Suresh | Samantha | Vijay Deverakonda | YOYO TV,YOYO TV Channel,24,2018-05-09T08:45:56.000Z,39476,248,20,24,Entertainment
iPcFPTMjpHw,2018-05-10,"Lagira Zhala Jee - Episode 325  - May 09, 2018 - Preview",Ditto TV,24,2018-05-08T23:40:02.000Z,109290,378,27,17,Entertainment
A8CBIXGVQxY,2018-05-10,Case Filed against Actor Balaji || Victim Laxmi Face to Face - Watch Exclusive,Sakshi TV,25,2018-05-09T07:06:25.000Z,368354,0,0,0,News & Politics
GKjCuNdC3eE,2018-05-10,Birthday boy Vijay Devarakonda on his ice cream surprise - TV9 Exclusive,TV9 Trending,25,2018-05-09T13:03:13.000Z,83023,1020,66,115,News & Politics
v_PB1LFBviE,2018-05-10,#Kaala Audio Launch - Fans Celebration | Superstar Rajinikanth | Pa.Ranjith,Shruti TV,1,2018-05-09T13:04:01.000Z,113793,1526,217,114,Film & Animation
sZUobxb4jBw,2018-05-10,മീനാക്ഷിയുടെ ആഗ്രഹം കേട്ട് ദിലീപും കാവ്യയും ഞെട്ടി | Dileep | Kavya | Meenakshi,First Show,24,2018-05-09T14:06:45.000Z,21999,0,0,9,Entertainment
aAeCWVk-W9A,2018-05-10,"Jan Gan Man Ki Baat, Episode 239: Increasing Communal Provocations and Rahul Gandhi",The Wire,25,2018-05-09T15:27:19.000Z,119315,7486,358,1257,News & Politics
A4-Ezo9Qp7g,2018-05-10,"8:00 AM - CURRENT AFFAIRS SHOW 9th May | RRB ALP/Group D, SBI Clerk, IBPS, SSC, KVS, UP Police",WiFiStudy,27,2018-05-09T03:16:05.000Z,49288,2516,236,350,Education
xRZAqqxiigE,2018-05-11,"Hyper Aadi, Raising Raju Performance | Jabardasth | 10th May 2018  | ETV  Telugu",ETV Jabardasth,22,2018-05-10T18:16:15.000Z,1015376,13601,1068,895,People & Blogs
GwpZKy05D-w,2018-05-11,BwC S5E1 -  Sachin Tendulkar - Part 1,Breakfast With Champions,24,2018-05-10T13:00:21.000Z,352419,17296,251,1733,Entertainment
sPPmWfHhyBc,2018-05-11,Dollar (Full Video) | Lovepreet Dhillon | Latest Punjabi Songs 2018 | Vehli Janta Records,VehliJantaRecords,10,2018-05-10T04:32:10.000Z,352423,10735,414,535,Music
EqmIKVZHSJU,2018-05-11,Jalsa Party With Dhvanit – E6: Dilip Joshi | Jethalal of Tarak Mehta Ka Ooltah Chashmah,Radio Mirchi,24,2018-05-10T13:30:00.000Z,37696,1694,38,226,Entertainment
oSEeK9yDNQI,2018-05-11,Clash Royale: Meet the Rascals! (New Card!),Clash Royale,20,2018-05-10T13:19:23.000Z,6142430,175223,6739,10127,Gaming
LsC1C9OgviY,2018-05-11,Pyaar Lafzon Mein Kahan Episode 60,Pyaar Lafzon Mein Kahan,1,2018-05-10T13:01:32.000Z,922120,11637,459,1991,Film & Animation
5yfvTsLUazQ,2018-05-11,Ravi Teja Funny Speech @NelaTicket Audio Launch || Pawan Kalyan  || Ravi Teja,Shreyas Media,24,2018-05-10T16:00:14.000Z,156340,2513,81,134,Entertainment
j5maoYx2_F4,2018-05-11,Rajinikanth speech at Kaala Audio Launch | Dhanush | Pa Ranjith | Santhosh Narayanan,Wunderbar Studios,24,2018-05-10T11:18:19.000Z,410620,12102,1346,996,Entertainment
wQjmJOk2ctE,2018-05-11,What I DO vs What MUM SEE | Mother's Day | Harshdeep Ahuja,Harshdeep Ahuja,24,2018-05-10T06:54:05.000Z,292126,26488,648,1858,Entertainment
qQpGmDhxgRE,2018-05-11,Made for each other season 2 I S2 Grand Finale Part - 03 I Mazhavil Manorama,Mazhavil Manorama,24,2018-05-10T05:00:06.000Z,767244,4772,964,2484,Entertainment
BPGspKxSMGY,2018-05-11,"Priyamanaval Episode 1011, 10/05/18",VikatanTV,43,2018-05-10T17:00:01.000Z,555922,3582,737,435,
GvQCFW6vxiI,2018-05-11,Hunter (Full Video) | DJ Flow | Singga | Latest  Song 2018 | Speed Records,Speed Records,10,2018-05-10T04:30:01.000Z,653467,20445,1034,1245,Music
wn963ng2igQ,2018-05-11,"Jabardasth - Jabardasth Latest Promo - 17th May 2018 - Hyper Aadi, Anasuya,KiraakRP - Mallemalatv",mallemalatv,24,2018-05-10T18:00:06.000Z,459727,3749,264,250,Entertainment
Dto7Nms-Xo0,2018-05-11,"Bhangra Ta Sajda | Veere Di Wedding | Kareena, Sonam, Swara, Shikha | Neha K, Romy, Shashwat, Gaurav",Zee Music Company,10,2018-05-10T07:35:31.000Z,6660082,60141,9414,3250,Music
aiZYzq0MtL0,2018-05-11,SIT | HOW MOMS PROTECT US,Shitty Ideas Trending,24,2018-05-10T09:00:00.000Z,152961,5062,235,236,Entertainment
39iCCXA8uC8,2018-05-11,"Tora Ishq re GST - Official Video | Sundergarh Ra Salman Khan | Babushan, Divya",Tarang Cine Productions,24,2018-05-10T13:46:26.000Z,377513,6680,406,731,Entertainment
EwQcgTE95gY,2018-05-11,Manasu Mamata | 10th May 2018   | Full Episode No 2278| ETV Telugu,etvteluguindia,24,2018-05-10T14:52:11.000Z,283371,1257,275,168,Entertainment
Qil63kgj0pU,2018-05-11,DESI DESI NEVER ENDS || HUNNY SHARMA ||,HUNNY SHARMA,23,2018-05-10T07:46:21.000Z,587830,53777,1570,4476,Comedy
